"","municipio","seccion","casilla","tipo_casilla","padron_electoral","listado_nominal","clasificacion","estrato"
"1486","6. SAN QUINTIN","02_0187","NO URBANA","C4",730,729,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1487","6. SAN QUINTIN","02_0187","NO URBANA","C5",730,729,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1488","6. SAN QUINTIN","02_0187","NO URBANA","C6",730,729,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1489","6. SAN QUINTIN","02_0187","NO URBANA","C7",730,729,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1490","6. SAN QUINTIN","02_0187","NO URBANA","C8",730,729,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1491","6. SAN QUINTIN","02_0188","NO URBANA","B1",642,641,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1492","6. SAN QUINTIN","02_0188","NO URBANA","C1",642,640,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1493","6. SAN QUINTIN","02_0188","NO URBANA","C2",642,640,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1494","6. SAN QUINTIN","02_0188","NO URBANA","C3",642,640,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1495","6. SAN QUINTIN","02_0188","NO URBANA","C4",642,640,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1496","6. SAN QUINTIN","02_0188","NO URBANA","E1",206,206,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1497","6. SAN QUINTIN","02_0189","NO URBANA","B1",738,738,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1498","6. SAN QUINTIN","02_0189","NO URBANA","C1",738,738,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1499","6. SAN QUINTIN","02_0189","NO URBANA","C2",738,738,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1500","6. SAN QUINTIN","02_0189","NO URBANA","C3",738,737,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1501","6. SAN QUINTIN","02_0189","NO URBANA","C4",738,737,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1502","6. SAN QUINTIN","02_0189","NO URBANA","E1",681,680,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1503","6. SAN QUINTIN","02_0189","NO URBANA","E1C1",681,680,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1504","6. SAN QUINTIN","02_0189","NO URBANA","E1C2",681,680,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1505","6. SAN QUINTIN","02_0189","NO URBANA","E1C3",680,680,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1506","6. SAN QUINTIN","02_0189","NO URBANA","E1C4",680,679,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1507","6. SAN QUINTIN","02_0189","NO URBANA","E2",662,661,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1508","6. SAN QUINTIN","02_0189","NO URBANA","E2C1",662,661,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1509","6. SAN QUINTIN","02_0189","NO URBANA","E3",529,528,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1510","6. SAN QUINTIN","02_0189","NO URBANA","E3C1",528,528,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1511","6. SAN QUINTIN","02_0190","NO URBANA","B1",604,603,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1512","6. SAN QUINTIN","02_0190","NO URBANA","C1",604,603,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1513","6. SAN QUINTIN","02_0190","NO URBANA","C2",603,603,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1514","6. SAN QUINTIN","02_0190","NO URBANA","C3",603,603,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1515","6. SAN QUINTIN","02_0190","NO URBANA","C4",603,603,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1516","6. SAN QUINTIN","02_0191","NO URBANA","B1",664,663,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1517","6. SAN QUINTIN","02_0191","NO URBANA","C1",664,662,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1518","6. SAN QUINTIN","02_0191","NO URBANA","C2",664,662,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1519","6. SAN QUINTIN","02_0192","NO URBANA","B1",707,706,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1520","6. SAN QUINTIN","02_0192","NO URBANA","C1",707,705,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1521","6. SAN QUINTIN","02_0192","NO URBANA","C2",707,705,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1522","6. SAN QUINTIN","02_0192","NO URBANA","C3",707,705,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1523","6. SAN QUINTIN","02_0192","NO URBANA","C4",707,705,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1524","6. SAN QUINTIN","02_0192","NO URBANA","C5",706,705,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1525","6. SAN QUINTIN","02_0192","NO URBANA","C6",706,705,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1526","6. SAN QUINTIN","02_0192","NO URBANA","C7",706,705,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1527","6. SAN QUINTIN","02_0192","NO URBANA","E1",744,743,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1528","6. SAN QUINTIN","02_0192","NO URBANA","E1C1",743,742,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1529","6. SAN QUINTIN","02_0192","NO URBANA","E1C2",743,742,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1530","7. SAN FELIPE","02_0193","NO URBANA","B1",101,101,"indefinidos","7. SAN FELIPE NO URBANA indefinidos"
"1531","6. SAN QUINTIN","02_0194","NO URBANA","B1",742,740,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1532","6. SAN QUINTIN","02_0194","NO URBANA","C1",742,740,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1533","6. SAN QUINTIN","02_0194","NO URBANA","C2",742,740,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1534","6. SAN QUINTIN","02_0194","NO URBANA","C3",742,740,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1535","6. SAN QUINTIN","02_0194","NO URBANA","C4",741,739,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1536","6. SAN QUINTIN","02_0194","NO URBANA","E1",711,710,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1537","6. SAN QUINTIN","02_0194","NO URBANA","E1C1",710,709,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1538","6. SAN QUINTIN","02_0194","NO URBANA","E1C2",710,709,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1539","6. SAN QUINTIN","02_0194","NO URBANA","E2",409,409,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1540","6. SAN QUINTIN","02_0194","NO URBANA","E3",208,207,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1541","6. SAN QUINTIN","02_0195","NO URBANA","B1",733,732,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1542","6. SAN QUINTIN","02_0195","NO URBANA","C1",733,732,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1543","6. SAN QUINTIN","02_0195","NO URBANA","C2",733,732,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1544","6. SAN QUINTIN","02_0195","NO URBANA","C3",733,732,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1545","6. SAN QUINTIN","02_0195","NO URBANA","C4",732,732,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1546","6. SAN QUINTIN","02_0195","NO URBANA","C5",732,732,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1547","6. SAN QUINTIN","02_0195","NO URBANA","C6",732,731,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1548","6. SAN QUINTIN","02_0195","NO URBANA","C7",732,731,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1549","6. SAN QUINTIN","02_0195","NO URBANA","C8",732,731,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1550","6. SAN QUINTIN","02_0196","NO URBANA","B1",748,748,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1551","6. SAN QUINTIN","02_0196","NO URBANA","C1",748,747,"morenistas","6. SAN QUINTIN NO URBANA morenistas"
"1552","6. SAN QUINTIN","02_0197","NO URBANA","B1",620,619,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1553","6. SAN QUINTIN","02_0197","NO URBANA","C1",620,619,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1554","6. SAN QUINTIN","02_0197","NO URBANA","C2",620,619,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1555","6. SAN QUINTIN","02_0197","NO URBANA","C3",619,619,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1556","6. SAN QUINTIN","02_0197","NO URBANA","E1",492,491,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1557","6. SAN QUINTIN","02_0197","NO URBANA","E1C1",491,491,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1558","6. SAN QUINTIN","02_0197","NO URBANA","E2",470,469,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1559","6. SAN QUINTIN","02_0198","NO URBANA","B1",599,596,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1560","6. SAN QUINTIN","02_0199","NO URBANA","B1",572,570,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1561","6. SAN QUINTIN","02_0199","NO URBANA","C1",572,570,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1562","6. SAN QUINTIN","02_0199","NO URBANA","C2",571,570,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1563","6. SAN QUINTIN","02_0199","NO URBANA","C3",571,569,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1564","6. SAN QUINTIN","02_0200","NO URBANA","B1",164,163,"panistas","6. SAN QUINTIN NO URBANA panistas"
"1565","6. SAN QUINTIN","02_0201","NO URBANA","B1",302,302,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1566","6. SAN QUINTIN","02_0201","NO URBANA","E1",117,117,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1567","6. SAN QUINTIN","02_0202","NO URBANA","B1",638,637,"panistas","6. SAN QUINTIN NO URBANA panistas"
"1568","6. SAN QUINTIN","02_0203","NO URBANA","B1",517,515,"indefinidos","6. SAN QUINTIN NO URBANA indefinidos"
"1569","6. SAN QUINTIN","02_0204","NO URBANA","B1",78,76,"panistas","6. SAN QUINTIN NO URBANA panistas"
"1570","1. ENSENADA","02_0208","URBANA","B1",508,507,"indefinidos","1. ENSENADA URBANA indefinidos"
"1571","1. ENSENADA","02_0208","URBANA","C1",507,507,"indefinidos","1. ENSENADA URBANA indefinidos"
"1572","1. ENSENADA","02_0208","URBANA","C2",507,506,"indefinidos","1. ENSENADA URBANA indefinidos"
"1573","1. ENSENADA","02_0209","URBANA","B1",656,656,"indefinidos","1. ENSENADA URBANA indefinidos"
"1574","1. ENSENADA","02_0209","URBANA","C1",656,655,"indefinidos","1. ENSENADA URBANA indefinidos"
"1575","1. ENSENADA","02_0209","URBANA","C2",656,655,"indefinidos","1. ENSENADA URBANA indefinidos"
"1576","1. ENSENADA","02_0209","URBANA","C3",655,655,"indefinidos","1. ENSENADA URBANA indefinidos"
"1577","1. ENSENADA","02_0209","URBANA","C4",655,655,"indefinidos","1. ENSENADA URBANA indefinidos"
"1578","1. ENSENADA","02_0209","URBANA","C5",655,655,"indefinidos","1. ENSENADA URBANA indefinidos"
"1579","1. ENSENADA","02_0209","URBANA","E1",658,657,"indefinidos","1. ENSENADA URBANA indefinidos"
"1580","1. ENSENADA","02_0209","URBANA","E1C1",658,657,"indefinidos","1. ENSENADA URBANA indefinidos"
"1581","1. ENSENADA","02_0209","URBANA","E1C2",657,657,"indefinidos","1. ENSENADA URBANA indefinidos"
"1582","1. ENSENADA","02_0209","URBANA","E1C3",657,656,"indefinidos","1. ENSENADA URBANA indefinidos"
"1583","1. ENSENADA","02_0209","URBANA","E2",648,647,"indefinidos","1. ENSENADA URBANA indefinidos"
"1584","1. ENSENADA","02_0209","URBANA","E2C1",648,647,"indefinidos","1. ENSENADA URBANA indefinidos"
"1585","1. ENSENADA","02_0209","URBANA","E2C2",647,646,"indefinidos","1. ENSENADA URBANA indefinidos"
"1586","1. ENSENADA","02_0209","URBANA","E2C3",647,646,"indefinidos","1. ENSENADA URBANA indefinidos"
"1587","1. ENSENADA","02_0209","URBANA","S1",0,0,"indefinidos","1. ENSENADA URBANA indefinidos"
"1588","1. ENSENADA","02_0209","URBANA","S2",0,0,"indefinidos","1. ENSENADA URBANA indefinidos"
"1589","1. ENSENADA","02_0209","URBANA","S3",0,0,"indefinidos","1. ENSENADA URBANA indefinidos"
"1590","6. SAN QUINTIN","02_0210","NO URBANA","B1",521,519,"panistas","6. SAN QUINTIN NO URBANA panistas"
"1591","6. SAN QUINTIN","02_0210","NO URBANA","C1",520,519,"panistas","6. SAN QUINTIN NO URBANA panistas"
"1592","6. SAN QUINTIN","02_0210","NO URBANA","E1",205,202,"panistas","6. SAN QUINTIN NO URBANA panistas"
"1593","1. ENSENADA","02_1847","URBANA","B1",516,516,"morenistas","1. ENSENADA URBANA morenistas"
"1594","1. ENSENADA","02_1847","URBANA","C1",516,516,"morenistas","1. ENSENADA URBANA morenistas"
"1595","1. ENSENADA","02_1848","URBANA","B1",586,585,"indefinidos","1. ENSENADA URBANA indefinidos"
"1596","1. ENSENADA","02_1848","URBANA","C1",585,585,"indefinidos","1. ENSENADA URBANA indefinidos"
"1597","1. ENSENADA","02_1849","URBANA","B1",441,440,"morenistas","1. ENSENADA URBANA morenistas"
"1598","1. ENSENADA","02_1849","URBANA","C1",440,440,"morenistas","1. ENSENADA URBANA morenistas"
"1599","1. ENSENADA","02_1850","URBANA","B1",600,600,"indefinidos","1. ENSENADA URBANA indefinidos"
"1600","1. ENSENADA","02_1850","URBANA","C1",600,599,"indefinidos","1. ENSENADA URBANA indefinidos"
"1601","1. ENSENADA","02_1851","URBANA","B1",610,608,"morenistas","1. ENSENADA URBANA morenistas"
"1602","1. ENSENADA","02_1851","URBANA","C1",610,608,"morenistas","1. ENSENADA URBANA morenistas"
"1603","1. ENSENADA","02_1851","URBANA","C2",609,608,"morenistas","1. ENSENADA URBANA morenistas"
"1604","1. ENSENADA","02_1852","URBANA","B1",740,738,"morenistas","1. ENSENADA URBANA morenistas"
"1605","1. ENSENADA","02_1852","URBANA","C1",740,737,"morenistas","1. ENSENADA URBANA morenistas"
"1606","1. ENSENADA","02_1853","URBANA","B1",440,440,"morenistas","1. ENSENADA URBANA morenistas"
"1607","1. ENSENADA","02_1853","URBANA","C1",440,439,"morenistas","1. ENSENADA URBANA morenistas"
"1608","1. ENSENADA","02_1854","URBANA","B1",526,525,"morenistas","1. ENSENADA URBANA morenistas"
"1609","1. ENSENADA","02_1854","URBANA","C1",525,525,"morenistas","1. ENSENADA URBANA morenistas"
"1610","1. ENSENADA","02_1855","URBANA","B1",573,572,"indefinidos","1. ENSENADA URBANA indefinidos"
"1611","1. ENSENADA","02_1855","URBANA","C1",573,572,"indefinidos","1. ENSENADA URBANA indefinidos"
"1612","1. ENSENADA","02_1856","URBANA","B1",601,601,"morenistas","1. ENSENADA URBANA morenistas"
"1613","1. ENSENADA","02_1856","URBANA","C1",601,600,"morenistas","1. ENSENADA URBANA morenistas"
"1614","1. ENSENADA","02_1857","URBANA","B1",640,639,"morenistas","1. ENSENADA URBANA morenistas"
"1615","1. ENSENADA","02_1857","URBANA","C1",640,639,"morenistas","1. ENSENADA URBANA morenistas"
"1616","1. ENSENADA","02_1858","URBANA","B1",500,499,"indefinidos","1. ENSENADA URBANA indefinidos"
"1617","1. ENSENADA","02_1858","URBANA","C1",500,499,"indefinidos","1. ENSENADA URBANA indefinidos"
"1618","1. ENSENADA","02_1859","URBANA","B1",489,488,"morenistas","1. ENSENADA URBANA morenistas"
"1619","1. ENSENADA","02_1859","URBANA","C1",489,487,"morenistas","1. ENSENADA URBANA morenistas"
"1620","1. ENSENADA","02_1860","URBANA","B1",625,623,"panistas","1. ENSENADA URBANA panistas"
"1621","1. ENSENADA","02_1860","URBANA","C1",624,623,"panistas","1. ENSENADA URBANA panistas"
"1622","1. ENSENADA","02_1861","URBANA","B1",538,536,"indefinidos","1. ENSENADA URBANA indefinidos"
"1623","1. ENSENADA","02_1861","URBANA","C1",538,536,"indefinidos","1. ENSENADA URBANA indefinidos"
"1624","1. ENSENADA","02_1862","URBANA","B1",707,707,"morenistas","1. ENSENADA URBANA morenistas"
"1625","1. ENSENADA","02_1862","URBANA","C1",707,706,"morenistas","1. ENSENADA URBANA morenistas"
"1626","1. ENSENADA","02_1863","URBANA","B1",603,603,"indefinidos","1. ENSENADA URBANA indefinidos"
"1627","1. ENSENADA","02_1864","URBANA","B1",494,492,"morenistas","1. ENSENADA URBANA morenistas"
"1628","1. ENSENADA","02_1864","URBANA","C1",493,491,"morenistas","1. ENSENADA URBANA morenistas"
"1629","1. ENSENADA","02_1865","URBANA","B1",458,458,"indefinidos","1. ENSENADA URBANA indefinidos"
"1630","1. ENSENADA","02_1866","URBANA","B1",628,628,"morenistas","1. ENSENADA URBANA morenistas"
"1631","1. ENSENADA","02_1867","URBANA","B1",728,728,"morenistas","1. ENSENADA URBANA morenistas"
"1632","1. ENSENADA","02_1983","URBANA","B1",739,738,"indefinidos","1. ENSENADA URBANA indefinidos"
"1633","1. ENSENADA","02_1983","URBANA","C1",739,738,"indefinidos","1. ENSENADA URBANA indefinidos"
"1634","1. ENSENADA","02_1983","URBANA","C2",738,738,"indefinidos","1. ENSENADA URBANA indefinidos"
"1635","1. ENSENADA","02_1984","URBANA","B1",736,734,"indefinidos","1. ENSENADA URBANA indefinidos"
"1636","1. ENSENADA","02_1984","URBANA","C1",736,734,"indefinidos","1. ENSENADA URBANA indefinidos"
"1637","1. ENSENADA","02_1984","URBANA","C2",735,733,"indefinidos","1. ENSENADA URBANA indefinidos"
"1638","1. ENSENADA","02_1985","URBANA","B1",533,532,"indefinidos","1. ENSENADA URBANA indefinidos"
"1639","1. ENSENADA","02_1985","URBANA","C1",533,532,"indefinidos","1. ENSENADA URBANA indefinidos"
"1640","1. ENSENADA","02_1985","URBANA","C2",533,532,"indefinidos","1. ENSENADA URBANA indefinidos"
"1641","1. ENSENADA","02_1986","URBANA","B1",737,737,"indefinidos","1. ENSENADA URBANA indefinidos"
"1642","1. ENSENADA","02_1986","URBANA","C1",737,737,"indefinidos","1. ENSENADA URBANA indefinidos"
"1643","1. ENSENADA","02_1986","URBANA","C2",737,736,"indefinidos","1. ENSENADA URBANA indefinidos"
"1644","1. ENSENADA","02_1986","URBANA","C3",737,736,"indefinidos","1. ENSENADA URBANA indefinidos"
"1645","1. ENSENADA","02_1987","URBANA","B1",750,749,"indefinidos","1. ENSENADA URBANA indefinidos"
"1646","1. ENSENADA","02_1987","URBANA","C1",750,749,"indefinidos","1. ENSENADA URBANA indefinidos"
"1647","1. ENSENADA","02_1987","URBANA","C2",749,749,"indefinidos","1. ENSENADA URBANA indefinidos"
"1648","1. ENSENADA","02_1987","URBANA","C3",749,748,"indefinidos","1. ENSENADA URBANA indefinidos"
"1649","1. ENSENADA","02_1988","URBANA","B1",745,745,"indefinidos","1. ENSENADA URBANA indefinidos"
"1650","1. ENSENADA","02_1988","URBANA","C1",745,744,"indefinidos","1. ENSENADA URBANA indefinidos"
"1651","1. ENSENADA","02_1988","URBANA","C2",745,744,"indefinidos","1. ENSENADA URBANA indefinidos"
"1652","1. ENSENADA","02_1989","URBANA","B1",629,628,"indefinidos","1. ENSENADA URBANA indefinidos"
"1653","1. ENSENADA","02_1989","URBANA","C1",629,628,"indefinidos","1. ENSENADA URBANA indefinidos"
"1654","1. ENSENADA","02_1989","URBANA","C2",629,628,"indefinidos","1. ENSENADA URBANA indefinidos"
"1655","1. ENSENADA","02_1989","URBANA","C3",628,628,"indefinidos","1. ENSENADA URBANA indefinidos"
"1656","1. ENSENADA","02_1989","URBANA","C4",628,628,"indefinidos","1. ENSENADA URBANA indefinidos"
"1657","1. ENSENADA","02_1990","URBANA","B1",745,744,"indefinidos","1. ENSENADA URBANA indefinidos"
"1658","1. ENSENADA","02_1990","URBANA","C1",744,743,"indefinidos","1. ENSENADA URBANA indefinidos"
"1659","1. ENSENADA","02_1990","URBANA","C2",744,743,"indefinidos","1. ENSENADA URBANA indefinidos"
"1660","1. ENSENADA","02_2034","URBANA","B1",588,587,"indefinidos","1. ENSENADA URBANA indefinidos"
"1661","1. ENSENADA","02_2034","URBANA","C1",587,586,"indefinidos","1. ENSENADA URBANA indefinidos"
"1662","1. ENSENADA","02_2035","URBANA","B1",735,733,"indefinidos","1. ENSENADA URBANA indefinidos"
"1663","1. ENSENADA","02_2035","URBANA","C1",735,733,"indefinidos","1. ENSENADA URBANA indefinidos"
"1664","1. ENSENADA","02_2035","URBANA","C2",734,733,"indefinidos","1. ENSENADA URBANA indefinidos"
"1665","1. ENSENADA","02_2035","URBANA","C3",734,732,"indefinidos","1. ENSENADA URBANA indefinidos"
"1666","1. ENSENADA","02_2036","URBANA","B1",536,536,"indefinidos","1. ENSENADA URBANA indefinidos"
"1667","1. ENSENADA","02_2037","URBANA","B1",715,715,"indefinidos","1. ENSENADA URBANA indefinidos"
"1668","1. ENSENADA","02_2037","URBANA","C1",715,714,"indefinidos","1. ENSENADA URBANA indefinidos"
"1669","1. ENSENADA","02_2037","URBANA","C2",714,714,"indefinidos","1. ENSENADA URBANA indefinidos"
"1670","1. ENSENADA","02_2037","URBANA","C3",714,714,"indefinidos","1. ENSENADA URBANA indefinidos"
"1671","1. ENSENADA","02_2103","NO URBANA","B1",687,685,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1672","1. ENSENADA","02_2103","NO URBANA","C1",686,685,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1673","1. ENSENADA","02_2103","NO URBANA","C2",686,684,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1674","1. ENSENADA","02_2104","NO URBANA","B1",680,678,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1675","1. ENSENADA","02_2104","NO URBANA","C1",679,678,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1676","1. ENSENADA","02_2104","NO URBANA","C2",679,677,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1677","1. ENSENADA","02_2105","NO URBANA","B1",728,726,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1678","1. ENSENADA","02_2105","NO URBANA","C1",728,726,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1679","1. ENSENADA","02_2106","NO URBANA","B1",588,587,"indefinidos","1. ENSENADA NO URBANA indefinidos"
"1680","1. ENSENADA","02_2106","NO URBANA","C1",588,587,"indefinidos","1. ENSENADA NO URBANA indefinidos"
